taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
1339369	7ddf754f-d193-4cc9-b351-99906754a03b	1339367			Parammobatodes craterus Engel, 2008	Engel, 2008	Parammobatodes craterus	Parammobatodes	craterus		species		Engel, Michael S. (2008). New species and records of ammobatine bees from Pakistan, Kyrgyzstan, and Sri Lanka (Hymenoptera: Apidae). Acta Entomologica Slovenica, Vol. 16, No. 1.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Parammobatodes
1342012	7ddf754f-d193-4cc9-b351-99906754a03b	1341981			Trigonisca mixteca Ayala, 1999	Ayala, 1999	Trigonisca mixteca	Trigonisca	mixteca		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341996	7ddf754f-d193-4cc9-b351-99906754a03b	1341981			Trigonisca unidentata Albuquerque & Camargo, 2007	Albuquerque & Camargo, 2007	Trigonisca unidentata	Trigonisca	unidentata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341993	7ddf754f-d193-4cc9-b351-99906754a03b	1341981			Trigonisca extrema Albuquerque & Camargo, 2007	Albuquerque & Camargo, 2007	Trigonisca extrema	Trigonisca	extrema		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341997	7ddf754f-d193-4cc9-b351-99906754a03b	1341981			Trigonisca intermedia Moure, 1989	Moure, 1989	Trigonisca intermedia	Trigonisca	intermedia		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1342010	7ddf754f-d193-4cc9-b351-99906754a03b	1341981			Trigonisca maya Ayala, 1999	Ayala, 1999	Trigonisca maya	Trigonisca	maya		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341992	7ddf754f-d193-4cc9-b351-99906754a03b	1341981			Trigonisca roubiki Albuquerque & Camargo, 2007	Albuquerque & Camargo, 2007	Trigonisca roubiki	Trigonisca	roubiki		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1339373	7ddf754f-d193-4cc9-b351-99906754a03b	1339367			Parammobatodes nuristanus (Warncke, 1983)	(Warncke, 1983)	Parammobatodes nuristanus	Parammobatodes	nuristanus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Parammobatodes
1339371	7ddf754f-d193-4cc9-b351-99906754a03b	1339367			Parammobatodes indicus (Cockerell, 1919)	(Cockerell, 1919)	Parammobatodes indicus	Parammobatodes	indicus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Parammobatodes
1341984	7ddf754f-d193-4cc9-b351-99906754a03b	1341981			Trigonisca variegatifrons Albuquerque & Camargo, 2007	Albuquerque & Camargo, 2007	Trigonisca variegatifrons	Trigonisca	variegatifrons		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1342011	7ddf754f-d193-4cc9-b351-99906754a03b	1341981			Trigonisca azteca Ayala, 1999	Ayala, 1999	Trigonisca azteca	Trigonisca	azteca		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
10764109	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		8627443	Trigonisca hirsuticornis (Camargo & Pedro, 2009)	(Camargo & Pedro, 2009)	Trigonisca hirsuticornis	Trigonisca	hirsuticornis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341985	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		10916358	Trigonisca martinezi (Brèthes, 1920)	(Brèthes, 1920)	Trigonisca martinezi	Trigonisca	martinezi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341998	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		11108572	Trigonisca longitarsis (Ducke, 1916)	(Ducke, 1916)	Trigonisca longitarsis	Trigonisca	longitarsis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1342003	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		11044186	Trigonisca rondoni (Camargo & Pedro, 2005)	(Camargo & Pedro, 2005)	Trigonisca rondoni	Trigonisca	rondoni		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341983	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		10972610	Trigonisca flavicans (Moure, 1950)	(Moure, 1950)	Trigonisca flavicans	Trigonisca	flavicans		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1342009	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		10911288	Trigonisca longicornis (Friese, 1903)	(Friese, 1903)	Trigonisca longicornis	Trigonisca	longicornis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1342006	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		11050702	Trigonisca fraissei (Friese, 1901)	(Friese, 1901)	Trigonisca fraissei	Trigonisca	fraissei		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1342002	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		10929695	Trigonisca chachapoya (Camargo & Pedro, 2005)	(Camargo & Pedro, 2005)	Trigonisca chachapoya	Trigonisca	chachapoya		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341982	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		10900935	Trigonisca schulthessi (Friese, 1900)	(Friese, 1900)	Trigonisca schulthessi	Trigonisca	schulthessi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341986	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		9073589	Trigonisca atomaria (Cockerell, 1917)	(Cockerell, 1917)	Trigonisca atomaria	Trigonisca	atomaria		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1342005	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		10992883	Trigonisca tavaresi (Camargo & Pedro, 2005)	(Camargo & Pedro, 2005)	Trigonisca tavaresi	Trigonisca	tavaresi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341994	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		9102626	Trigonisca townsendi (Cockerell, 1911)	(Cockerell, 1911)	Trigonisca townsendi	Trigonisca	townsendi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
10753895	7ddf754f-d193-4cc9-b351-99906754a03b	8721410		10913441	Plectoplebeia nigrifacies (Friese, 1900)	(Friese, 1900)	Plectoplebeia nigrifacies	Plectoplebeia	nigrifacies		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Plectoplebeia
1341988	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		11086168	Trigonisca browni (Camargo & Pedro, 2005)	(Camargo & Pedro, 2005)	Trigonisca browni	Trigonisca	browni		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1342014	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		11059819	Trigonisca nataliae (Moure, 1950)	(Moure, 1950)	Trigonisca nataliae	Trigonisca	nataliae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1342004	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		10964572	Trigonisca dobzhanskyi (Moure, 1950)	(Moure, 1950)	Trigonisca dobzhanskyi	Trigonisca	dobzhanskyi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1339370	7ddf754f-d193-4cc9-b351-99906754a03b	1339367		4495584	Parammobatodes minutus (Mocsáry, 1878)	(Mocsáry, 1878)	Parammobatodes minutus	Parammobatodes	minutus		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Parammobatodes
10799559	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		8448729	Trigonisca euclydiana (Camargo & Pedro, 2009)	(Camargo & Pedro, 2009)	Trigonisca euclydiana	Trigonisca	euclydiana		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341999	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		11010385	Trigonisca mendersoni (Camargo & Pedro, 2005)	(Camargo & Pedro, 2005)	Trigonisca mendersoni	Trigonisca	mendersoni		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1342001	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		11034596	Trigonisca pediculana (Fabricius, 1804)	(Fabricius, 1804)	Trigonisca pediculana	Trigonisca	pediculana		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
10802737	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		8571044	Trigonisca manauara (Camargo & Pedro, 2009)	(Camargo & Pedro, 2009)	Trigonisca manauara	Trigonisca	manauara		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341989	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		11060413	Trigonisca moratoi (Camargo & Pedro, 2005)	(Camargo & Pedro, 2005)	Trigonisca moratoi	Trigonisca	moratoi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
11530320	551e8bfc-56cf-4646-8170-7a83a1837443	1339367		11969577	Parammobatodes spec (Warncke, 1983)	(Warncke, 1983)	Parammobatodes spec	Parammobatodes	spec		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Parammobatodes
1341995	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		10951122	Trigonisca graeffei (Friese, 1900)	(Friese, 1900)	Trigonisca graeffei	Trigonisca	graeffei		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341991	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		10934694	Trigonisca clavicornis (Camargo & Pedro, 2005)	(Camargo & Pedro, 2005)	Trigonisca clavicornis	Trigonisca	clavicornis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1342013	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		10950631	Trigonisca buyssoni (Friese, 1902)	(Friese, 1902)	Trigonisca buyssoni	Trigonisca	buyssoni		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1341990	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		10959514	Trigonisca ceophloei (Schwarz, 1938)	(Schwarz, 1938)	Trigonisca ceophloei	Trigonisca	ceophloei		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
1342016	7ddf754f-d193-4cc9-b351-99906754a03b	1341981		10959034	Trigonisca discolor (Wille, 1965)	(Wille, 1965)	Trigonisca discolor	Trigonisca	discolor		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trigonisca
9991855	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAN7784						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9933113	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAG8141						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10395986	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAD1872						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9874563	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ABZ6833						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9926080	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ABY9840						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10340301	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ACE3252						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10030481	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAY6916						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9852663	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ABX6383						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9876927	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAI3541						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10353929	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAC8809						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10147514	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAM4363						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10306994	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAF3688						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9934475	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAC5044						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10096062	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ABZ6834						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9967663	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ABX5756						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10109667	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAG7778						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10271430	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAN4046						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10469857	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAX5032						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9841558	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ABY9337						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10293461	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ACE7488						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10424899	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAD4977						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10293045	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ACE9901						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10727232	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ADO6894						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10153655	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAI2889						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10156037	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAI2843						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10622742	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAG8049						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10189283	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ACF1854						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10016677	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAN4581						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9893549	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAO0957						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10659723	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAN7743						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10106615	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAY6908						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10383549	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAM1990						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10067577	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAK3817						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9890492	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ACF1958						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
11789881	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AEG3856						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10513968	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAI3547						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10398187	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ACU6034						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10491895	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ABY7961						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
12188532	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AEN3179						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9888134	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAC4908						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9827644	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ACF1960						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10422679	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAI3539						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10041058	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAD7930						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10436405	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAZ8075						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10260629	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAI2886						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10074133	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAQ0706						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9945631	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ACE6524						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10657147	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAI2880						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10329010	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAD4996						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10205252	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ACF3144						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10053554	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAG8129						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
12220806	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AEN3462						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
9933893	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAL9154						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
12230543	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ADO2386						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10027431	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAI2881						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10025048	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ACF1078						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10574255	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAC3822						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10418886	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ABX5661						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10610122	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ABW4988						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10304672	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ADJ5935						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10003154	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAX4989						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10621393	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAW5047						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10285052	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:ACF7780						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
10178035	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AAF3658						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
11650922	4cec8fef-f129-4966-89b7-4f8439aba058	1343230			BOLD:AEI8295						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada
